AREASQKM21,cnt,density,index,pop_den,rain,ndvi,lst,ntl,nat_rto,crop_rto,resid_rto,x,y
8.8161,54,0.210274302,678,-0.204276628,0.597083859,0.190876472,1.195369458,-0.296078914,-0.479663753,-0.504885114,0.980959005,136.3059023,-16.07319457
31505.9383,1335,-0.404304067,679,-0.348607752,0.533703094,0.060479641,1.112216755,-0.37267973,1.400562444,-0.504885114,-0.899349376,135.9441464,-16.26714992
23535.1985,730,-0.405451388,680,-0.348621779,0.669853592,0.215864031,1.009415096,-0.376914925,1.390694239,-0.504885114,-0.89991422,137.200784,-16.92009795
5.2003,30,0.174279381,681,-0.10696377,0.911103122,0.104925615,1.043299553,-0.310289563,-1.046973628,-0.504885114,0.932062101,135.7265228,-14.27384045
24402.4295,1343,-0.403024699,682,-0.348614015,0.547743532,-0.00407127,1.253841273,-0.381004849,1.459247492,-0.503719138,-0.899852012,134.8004224,-15.52411766
2.9072,2,-0.339078027,683,-0.062100282,0.616861863,-0.076922622,1.284445803,-0.297678852,-1.04596236,-0.504885114,1.176761978,134.0797903,-15.22542383
7.5551,4,-0.355092537,684,-0.323661652,0.665790425,0.009807388,1.450785165,-0.383796781,1.403074972,-0.504885114,-0.900030717,134.5587586,-14.71091219
12.0357,36,-0.106377224,685,-0.178674026,0.652918628,-0.005917713,1.408887118,-0.311202172,-1.007004334,-0.504885114,1.254747067,134.7441081,-14.7325459
8379.9194,165,-0.406595864,686,-0.348609397,0.797905383,0.175011224,1.201640314,-0.37840463,1.413003037,-0.504775466,-0.899536261,134.9190801,-14.43532039
4413.347,69,-0.407005618,687,-0.348572955,1.148165501,0.906178191,0.911076161,-0.38580803,1.349991274,-0.504885114,-0.899375078,135.7040401,-13.92924337
1.1406,75,6.23500352,688,-0.128207737,0.603111607,0.189955341,1.06830319,-0.33969353,-0.771661988,-0.504885114,0.93347123,136.9827742,-16.75851444
0.2898,7,2.031890548,689,0.263025905,0.615207173,0.040868232,1.182828269,-0.166218332,-1.048825953,-0.504885114,1.484925619,136.3095147,-16.06211322
0.5363,36,6.373598469,690,0.091065117,0.615207173,0.100970552,1.182828269,0.063917555,-0.511024756,-0.504885114,1.009021793,136.3050002,-16.05309799
2.9212,13,0.041046434,691,-0.219750963,0.612593233,0.252682709,1.183049364,-0.339289605,-1.013219733,-0.504885114,1.058482942,136.3175997,-16.06565681
41402.8914,942,-0.406286482,692,-0.348635931,0.071274305,-0.614120596,1.158626989,-0.38496073,1.578876935,-0.50427178,-0.899632045,130.2604349,-17.78016582
159.6701,135,-0.323160244,693,-0.345231609,0.872442513,-0.039564868,1.329614727,-0.376771567,1.223502389,-0.504885114,-0.564107071,130.4960399,-15.66153546
3.3074,14,0.019092011,694,-0.298538355,0.442926822,-0.023840778,1.334529599,-0.366020517,1.646324413,-0.504885114,-0.900030717,129.6186357,-16.43003054
37.3093,1,-0.405877193,695,-0.341364469,0.207909198,-0.131485051,1.270066943,-0.387789331,1.487100619,-0.504885114,-0.900030717,131.2155422,-16.79539309
44.1812,6,-0.39486416,696,-0.338335618,0.130860044,-0.607712986,1.312696898,-0.381705561,-1.035082927,-0.504885114,1.401790034,130.802117,-17.4192549
6.2259,7,-0.294987234,697,-0.224766057,0.119837538,-0.763791056,1.378812087,-0.276080475,-0.995355221,-0.504885114,1.404365184,130.8326478,-17.4444813
6.7088,14,-0.197742808,698,-0.132455699,0.036512019,-0.747649182,0.9737209,-0.31246466,-1.021096758,-0.504885114,0.976528029,130.6402995,-18.33238694
41076.9679,1475,-0.404957239,699,-0.348635524,0.790558484,0.011135563,1.197484845,-0.361355558,0.759985513,-0.502919249,-0.899811594,130.8549836,-15.63638818
150.6986,5,-0.405233005,700,-0.344546361,0.433674727,-0.142042423,1.195163904,-0.385216421,-1.0250052,-0.504885114,1.367709284,130.8419231,-16.45255285
6.3311,25,-0.009619438,701,-0.308109732,0.813169825,0.06292715,1.215589967,-0.36891522,1.646324413,-0.504885114,-0.900030717,130.0473859,-15.7636632
23433.6269,1504,-0.40210065,702,-0.348631494,0.759569164,-0.181813475,1.289768097,-0.363679175,1.296635079,-0.504713805,-0.899876062,129.4994321,-15.98281107
27280.9229,626,-0.40626684,703,-0.348628222,0.284665914,-0.15021167,1.20628996,-0.377251238,1.450789514,-0.504622072,-0.899254149,131.5399563,-16.6643708
